sv	14	it	0.7995949
sv	14	is	0.76574475
sv	14	sad	0.821636
sd	15	we	0.7985114
sd	15	wanted	0.7974784
sd	15	his	0.768146
sd	15	center	0.80028427
sd	15	of	0.79167265
sd	15	attention	0.7869408
sd	15	at	0.82783717
sd	15	home	0.7654919
sd	16	that	0.8039833
sd	16	sounds	0.78374475
sd	16	that	0.81720716
sd	16	my	0.7939741
sd	16	kind	0.8117431
sd	16	of	0.8199054
sd	16	camping	0.8042697
sd	16	it	0.78708225
sd	16	really	0.8025384
sd	16	does	0.7819794
sd	17	we've	0.81212914
sd	17	been	0.81103516
sd	17	doing	0.7844606
sd	17	it	0.8276749
sd	17	a	0.7743785
sd	17	couple	0.80123526
sd	17	of	0.77004856
sd	17	years	0.77191556
sd	17	now	0.78695345
sd	18	it's	0.8173256
sd	18	indicative	0.7939718
sd	18	across	0.80375606
sd	18	the	0.79739493
sd	18	board	0.7513286
sd	18	that	0.84709626
sd	18	we've	0.7461699
sd	18	done	0.8416157
sd	18	something	0.74887866
sd	18	wrong	0.78982764
sd	19	the	0.8026354
sd	19	kids	0.7831701
sd	19	were	0.80605304
sd	19	getting	0.8043677
sd	19	older	0.8114467
sd	19	and	0.79823756
sd	19	were	0.8022487
sd	19	involved	0.75296915
sd	19	in	0.8116642
sd	19	activities	0.7672862
sd	19	so	0.7557486
sd	19	the	0.81690264
sd	19	camping	0.7891311
sd	19	sort	0.80914104
sd	19	of	0.76557964
sd	19	went	0.83670247
sd	19	by	0.75953966
sd	19	the	0.767738
sd	19	wayside	0.8376405
sd	20	that	0.8039833
sd	20	scared	0.7705006
sd	20	me	0.81596786
sd	20	to	0.80966306
sd	20	death	0.7569681
sd	21	it's	0.8173256
sd	21	not	0.81064194
sd	21	exactly	0.82153285
sd	21	a	0.82179266
sd	21	sewing	0.7619031
sd	21	machine	0.7822729
sd	22	i	0.79703104
sd	22	was	0.79882973
sd	22	just	0.7904463
sd	22	home	0.79849017
sd	22	for	0.79430866
sd	22	spring	0.76808226
sd	22	break	0.81504184
sd	23	we	0.7985114
sd	23	live	0.795389
sd	23	here	0.79718703
sd	23	also	0.7862227
sd	24	you	0.8015864
sd	24	don't	0.78808683
sd	24	play	0.79779524
sd	24	an	0.81193256
sd	24	instrument	0.76250005
sv	25	that's	0.8175163
sv	25	a	0.7998735
sv	25	real	0.81116545
sv	25	problem	0.77339274
sv	25	because	0.82663894
sv	25	so	0.76000273
sv	25	many	0.8099879
sv	25	dishes	0.81385565
sv	25	require	0.77176
sv	25	cheese	0.80715317
sd	26	that's	0.8175163
sd	26	a	0.7998735
sd	26	selling	0.79094595
sd	26	point	0.77279
sd	27	course	0.79796445
sd	27	in	0.793736
sd	27	our	0.7474098
sd	27	particular	0.83291006
sd	27	state	0.75809765
sd	27	we	0.8044535
sd	27	have	0.8201372
sd	27	the	0.75107753
sd	27	prison	0.8043606
sd	27	overcrowding	0.77763677
sd	27	whatever	0.7186216
sd	28	for	0.8106853
sd	28	a	0.7908221
sd	28	while	0.77741826
sd	28	there	0.7933147
sd	28	latch	0.755913
sd	28	hook	0.7963484
sd	28	rugs	0.77918845
sd	28	were	0.8089817
sd	28	a	0.837335
sd	28	real	0.74467534
sd	28	big	0.7946092
sd	28	hobby	0.8358446
sd	29	i	0.79703104
sd	29	went	0.80099195
sd	29	to	0.7829133
sd	29	a	0.8066478
sd	29	smaller	0.78868085
sd	29	school	0.77689976
sd	30	anything	0.78305894
sd	30	barbecued	0.77662706
sd	30	i	0.79208785
sd	30	will	0.7993799
sd	30	eat	0.7901056
sd	31	my	0.79446834
sd	31	parents	0.78108656
sd	31	are	0.784277
sd	31	now	0.8315901
sd	31	in	0.83976096
sd	31	san	0.76868933
sd	31	diego	0.80360645
sd	32	it	0.7995949
sd	32	was	0.77645135
sd	32	this	0.81284034
sd	32	little	0.7508244
sd	32	bitty	0.7986959
sd	32	one	0.8062282
sd	32	bedroom	0.78093576
sd	32	house	0.80799955
sd	33	it	0.7995949
sd	33	does	0.76578444
sd	33	mean	0.81567824
sd	33	that	0.78683686
sd	33	you	0.77586806
sd	33	have	0.82644725
sd	33	yet	0.7911697
sd	33	another	0.791331
sd	33	reason	0.8238642
sd	33	to	0.7819628
sd	33	follow	0.771319
sd	33	a	0.8237568
sd	33	set	0.77312887
sd	33	of	0.77964306
sd	33	social	0.86027724
sd	33	norms	0.7385106
sd	34	i	0.79703104
sd	34	thought	0.8029717
sd	34	that	0.78127176
sd	34	was	0.8089522
sd	34	a	0.8189141
sd	34	pretty	0.7508574
sd	34	good	0.8030394
sd	34	way	0.8278227
sd	34	to	0.7829526
sd	34	get	0.7862018
sd	34	news	0.8046333
sd	35	pittsburgh	0.79613155
sd	35	pennsylvania	0.7949609
sd	36	the	0.8026354
sd	36	way	0.7814054
sd	36	medical	0.79485375
sd	36	expenses	0.80854756
sd	36	are	0.7933515
sd	37	now	0.79517794
sd	37	you	0.80349004
sd	37	can	0.772993
sd	37	even	0.8111434
sd	37	get	0.7745083
sd	37	books	0.7952327
sd	37	on	0.82136786
sd	37	tape	0.7163225
sd	37	f	0.79546356
sd	37	um	0.8005836
sd	38	we	0.7985114
sd	38	all	0.7947946
sd	38	took	0.78746516
sd	38	naps	0.7924822
sd	39	not	0.8128679
sd	39	really	0.817006
sd	39	rationing	0.78335816
sd	39	water	0.7925759
sd	39	but	0.7908664
sd	39	just	0.8000546
sd	39	cutting	0.8182554
sd	39	down	0.7643227
sd	40	that's	0.8175163
sd	40	on	0.7824608
sd	40	route	0.8025282
sd	40	two	0.7590435
sd	40	eightyseven	0.80257523
sd	40	or	0.81416285
sd	40	something	0.77382416
sd	40	like	0.8164789
sd	40	that	0.77688354
sd	41	i	0.79703104
sd	41	was	0.79882973
sd	41	thinking	0.80075294
sd	41	if	0.788762
sd	41	you've	0.79155743
sd	41	been	0.816632
sd	41	there	0.80472434
sd	41	that	0.7753421
sd	41	long	0.81573737
sd	41	you've	0.76586676
sd	41	seen	0.80041295
sd	41	plano	0.7772619
sd	41	grow	0.78570294
sd	42	foremost	0.7963552
sd	42	where	0.77610475
sd	42	we	0.7908578
sd	42	compare	0.8208915
sd	42	that	0.7907364
sd	42	we	0.75842065
sd	42	are	0.84278244
sd	42	now	0.78209555
sd	42	doing	0.819235
sd	42	fifty	0.7782872
sd	42	percent	0.72241694
sd	42	of	0.81117976
sd	42	our	0.7882116
sd	42	people	0.776772
sd	42	are	0.7777806
sd	42	voting	0.8402674
sd	43	at	0.8117822
sd	43	least	0.7832945
sd	43	we	0.7853694
sd	43	keep	0.82315737
sd	43	our	0.784633
sd	43	chicken	0.7897561
sd	43	nuggets	0.7960033
sd	43	handy	0.7455013
sd	43	for	0.8329905
sd	43	them	0.76151586
sd	44	he's	0.8219798
sd	44	really	0.80703694
sd	44	country	0.7639912
sd	44	himself	0.8382851
sd	45	there's	0.81872326
sd	45	not	0.80709624
sd	45	enough	0.81072444
sd	45	money	0.79252535
sd	45	to	0.79454976
sd	45	spread	0.7869848
sd	45	around	0.8270536
sd	46	i	0.79703104
sd	46	really	0.80516875
sd	46	think	0.7686541
sd	46	that	0.8407832
sd	46	the	0.7663145
sd	46	educational	0.7972425
sd	46	establishment	0.81739956
sd	46	has	0.75402796
sd	46	become	0.8523506
sd	46	part	0.7929195
sd	46	of	0.8134446
sd	46	the	0.83990836
sd	46	problem	0.7623544
sd	47	if	0.7864247
sd	47	they	0.77787197
sd	47	go	0.79105604
sd	47	to	0.81536645
sd	47	banning	0.7590977
sd	47	them	0.81444997
sd	47	i'd	0.78885245
sd	47	lose	0.78012574
sd	47	my	0.82688046
sd	47	gun	0.69464374
sv	48	it's	0.8173256
sv	48	like	0.80313987
sv	48	the	0.7997257
sv	48	truth	0.8002665
sv	48	isn't	0.8104506
sv	48	really	0.8317983
sv	48	important	0.786228
sv	48	anymore	0.8177995
sd	49	she's	0.82070386
sd	49	a	0.8043618
sd	49	little	0.747531
sd	49	bit	0.7939228
sd	49	smaller	0.78274745
sd	50	that	0.8039833
sd	50	was	0.7822695
sd	50	really	0.81453794
sd	50	on	0.7774894
sd	50	the	0.7929673
sd	50	national	0.7839066
sd	50	news	0.80852157
sd	50	a	0.7720303
sd	50	lot	0.8208063
sd	51	he	0.8139486
sd	51	bought	0.78889346
sd	51	a	0.75804174
sd	51	big	0.79337966
sd	51	horse	0.8007699
sd	51	farm	0.7879424
sd	51	out	0.73908037
sd	51	in	0.81296533
sd	51	a	0.7399479
sd	51	little	0.74843043
sd	51	town	0.7666137
sd	51	called	0.79597956
sd	51	roanoke	0.7388159
sd	51	texas	0.78071725
sd	52	they've	0.8122862
sd	52	done	0.79450935
sd	52	a	0.76922077
sd	52	couple	0.8210815
sd	52	of	0.7542542
sd	52	little	0.7932566
sd	52	seed	0.8126655
sd	52	projects	0.75315547
sd	53	yeah	0.79714257
sd	53	i	0.77574784
sd	53	guess	0.7830927
sd	53	if	0.8185964
sd	53	that's	0.7983321
sd	54	i	0.79703104
sd	54	don't	0.7929108
sd	54	know	0.8037815
sd	54	that	0.83278304
sd	54	i	0.7584816
sd	54	would	0.802602
sd	54	ever	0.82611877
sd	54	want	0.76304317
sd	54	a	0.83328307
sd	54	cat	0.77147126
sd	55	we	0.7985114
sd	55	we	0.7876616
sd	55	have	0.77753973
sd	55	a	0.80922496
sd	55	healthier	0.78328806
sd	55	diet	0.7803886
sd	55	than	0.7663643
sd	55	the	0.79443836
sd	55	average	0.7838618
sd	55	person	0.77820855
sd	56	the	0.8026354
sd	56	juries	0.78447795
sd	56	that	0.7988517
sd	56	i've	0.7833595
sd	56	served	0.8310667
sd	56	on	0.7653686
sd	56	are	0.7609808
sd	56	businessmen	0.8424289
sd	57	you	0.8015864
sd	57	don't	0.78808683
sd	57	have	0.80365694
sd	57	you	0.815564
sd	57	don't	0.7809011
sd	57	have	0.8349359
sd	57	to	0.78958625
sd	57	concentrate	0.7885478
sd	57	d	0.81101507
sd	57	you	0.7693635
sd	57	know	0.8256838
sd	58	i	0.79703104
sd	58	let	0.7903154
sd	58	her	0.7740505
sd	58	do	0.82052267
sd	58	all	0.77862746
sd	58	the	0.8033723
sd	58	planting	0.80545473
sd	58	and	0.77433
sd	58	putting	0.75874966
sd	59	we	0.7985114
sd	59	need	0.77730644
sd	59	to	0.7876941
sd	59	go	0.8254935
sd	60	they	0.79734397
sd	61	i'm	0.79613155
sd	61	in	0.8039504
sd	61	program	0.7745075
sd	61	control	0.75069284
sd	61	for	0.8413819
sd	61	a	0.7965769
sd	61	company	0.7837683
sd	61	up	0.79367507
sd	61	here	0.79147923
sd	62	i	0.79703104
sd	62	don't	0.7929108
sd	62	even	0.778963
sd	62	have	0.828893
sd	62	that	0.78158945
sd	62	much	0.7712739
sd	62	knowledge	0.81494504
sd	62	to	0.7774535
sd	62	know	0.8250937
sd	62	whether	0.787036
sd	62	that	0.7696021
sd	62	would	0.7932245
sd	62	get	0.84174496
sd	62	them	0.73783684
sd	62	addicted	0.81527555
sd	62	or	0.817804
sd	62	not	0.7569874
sd	62	d	0.84490705
sd	62	you	0.8207024
sd	62	know	0.78605133
sd	63	i	0.79703104
sd	63	do	0.79621744
sd	63	that	0.7904516
sd	64	i'm	0.79613155
sd	64	being	0.77987164
sd	64	a	0.81040573
sd	64	yankee	0.7865598
sd	64	i	0.7884365
sd	64	guess	0.7980878
sd	64	i'm	0.8005719
sd	64	letting	0.8258232
sd	64	my	0.773279
sd	64	yankee	0.7804615
sd	64	come	0.792665
sd	64	out	0.78858757
sd	64	d	0.8003212
sd	64	you	0.7607637
sd	64	know	0.8079106
sd	65	i'm	0.79613155
sd	65	not	0.81177694
sd	65	sure	0.8124821
sd	65	though	0.8131777
sd	65	when	0.7818741
sd	65	we	0.7976411
sd	65	talk	0.79389507
sd	65	about	0.79166055
sd	65	what	0.74676484
sd	65	rules	0.8099676
sd	65	if	0.7746529
sd	65	any	0.78522456
sd	65	that	0.79597396
sd	65	we	0.7497342
sd	65	should	0.82066727
sd	65	say	0.78868157
sd	65	certain	0.80737233
sd	65	segments	0.8300478
sd	65	should	0.7677158
sd	65	not	0.80781144
sd	65	have	0.8456554
sd	65	to	0.82681894
sd	65	be	0.73975974
sd	65	tested	0.8744014
sd	66	in	0.805106
sd	66	i	0.7742098
sd	66	have	0.77368474
sd	66	three	0.8338008
sd	66	children	0.7724765
sd	66	in	0.82145417
sd	66	school	0.7974019
sd	66	right	0.7469042
sd	66	now	0.7905042
sv	67	i	0.79703104
sv	67	don't	0.7929108
sv	67	feel	0.79750574
sv	67	for	0.8457513
sv	67	the	0.78947747
sv	67	most	0.78730124
sv	67	part	0.83493793
sv	67	that	0.8112733
sv	67	i've	0.7874815
sv	67	been	0.82020426
sv	67	discriminated	0.80544364
sv	67	against	0.8103055
sd	68	that's	0.8175163
sd	69	they	0.79734397
sd	69	will	0.77122855
sd	69	recommend	0.8077711
sd	69	their	0.7932673
sd	69	shepherds	0.8159153
sd	69	as	0.80909055
sd	69	a	0.7755986
sd	69	children's	0.7766599
sd	69	dog	0.8054161
sd	70	i	0.79703104
sd	70	started	0.80723155
sd	70	delivering	0.7560326
sd	70	papers	0.7981579
sd	70	when	0.8022483
sd	70	i	0.76648855
sd	70	was	0.8289628
sd	70	ten	0.7529121
sd	71	or	0.80932283
sd	71	they	0.77167755
sd	71	would	0.7820977
sd	71	tell	0.8449397
sd	71	you	0.7746699
sv	72	i	0.79703104
sv	72	guess	0.7902897
sv	72	that's	0.8126584
sv	72	what	0.7926723
sv	72	they	0.81176096
sv	72	decide	0.76735926
sv	72	to	0.81472445
sv	72	do	0.76787746
sd	73	nothing	0.79065347
sd	73	will	0.7792183
sd	73	occur	0.79738754
sd	73	i	0.8097112
sd	73	guess	0.7833495
sd	73	without	0.82566386
sd	73	a	0.7840123
sd	73	crisis	0.75747645
sd	74	i	0.79703104
sd	74	really	0.80516875
sd	74	we've	0.7955685
sd	74	lost	0.8329958
sd	75	i've	0.79613155
sd	75	been	0.82274383
sd	75	developing	0.77806515
sd	75	it	0.79592496
sd	76	i	0.79703104
sd	76	think	0.7764124
sd	76	there	0.81914496
sd	76	is	0.80018085
sd	76	a	0.81809014
sd	76	direct	0.78015834
sd	76	threat	0.78792846
sd	76	to	0.8160155
sd	76	vested	0.77058053
sd	76	interest	0.8174614
sd	76	in	0.7655696
sd	76	the	0.8273422
sd	76	public	0.74848425
sd	76	school	0.8304991
sd	76	system	0.7718509
sd	76	that	0.7862507
sd	76	will	0.81689286
sd	76	stand	0.7474099
sd	76	in	0.87512994
sd	76	the	0.66892105
sd	76	way	0.84290606
sd	76	of	0.74616575
sd	76	that	0.8194424
sd	76	progress	0.80006945
sd	76	being	0.738243
sd	76	a	0.8689755
sd	76	little	0.67408603
sd	76	faster	0.8716116
sd	77	i	0.79703104
sd	77	find	0.81306744
sd	77	it	0.7830171
sd	77	a	0.82289106
sd	77	great	0.7849638
sd	77	use	0.7649967
sd	77	from	0.8446384
sd	77	the	0.7378712
sd	77	standpoint	0.7902311
sd	77	that	0.831482
sd	77	you	0.73225856
sd	77	don't	0.83778405
sd	77	have	0.78886735
sd	77	to	0.8055013
sd	77	continue	0.7510355
sd	77	to	0.84564143
sd	77	write	0.70691043
sd	77	checks	0.81866264
sd	78	at	0.8117822
sd	78	least	0.7832945
sd	78	in	0.7907485
sd	78	the	0.8123869
sd	78	case	0.79104066
sd	78	of	0.8215121
sd	78	this	0.8127098
sd	78	particular	0.7548654
sd	78	company	0.7907942
sd	78	they	0.7683495
sd	78	tend	0.7807356
sd	78	to	0.7943506
sd	78	scrimp	0.7879394
sd	78	a	0.7609953
sd	78	little	0.8026759
sd	78	bit	0.71833026
sd	78	there	0.8497017
sv	79	most	0.7896457
sv	79	of	0.8150965
sv	79	us	0.7990961
sv	79	have	0.82795924
sv	79	all	0.7721379
sv	79	four	0.80692416
sv	79	feet	0.78724325
sv	79	in	0.77074236
sv	79	the	0.8036451
sv	79	trough	0.73160845
sv	79	d	0.79245156
sv	79	you	0.7314212
sv	79	know	0.82989657
sv	79	plus	0.788131
sv	79	our	0.71134126
sv	79	snout	0.82281476
sv	79	right	0.7385368
sv	79	up	0.8196852
sv	79	to	0.67290497
sv	79	our	0.83435875
sv	79	ears	0.7629882
sd	80	we're	0.8006037
sd	80	in	0.8251864
sd	80	the	0.7811538
sd	80	middle	0.7740919
sd	80	of	0.8474454
sd	80	the	0.7644166
sd	80	bathroom	0.8203033
sd	80	now	0.7825435
sd	81	there's	0.81872326
sd	81	a	0.8017722
sd	81	balance	0.7820139
sd	81	in	0.7832445
sd	81	it	0.79720736
sd	81	sometimes	0.7455264
sd	81	i	0.84070575
sd	81	read	0.77576894
sd	81	stuff	0.79678875
sd	81	like	0.7435252
sd	81	that	0.8154394
sd	82	yet	0.81441736
sd	82	he	0.7902996
sd	82	did	0.78036207
sd	82	wind	0.78784823
sd	82	up	0.76001287
sd	82	having	0.8137949
sd	82	to	0.78560454
sd	82	make	0.76187736
sd	82	a	0.83897215
sd	82	choice	0.70507896
sd	83	we	0.7985114
sd	83	had	0.81744415
sd	83	our	0.73457676
sd	83	air	0.8205951
sd	83	conditioning	0.79601777
sd	83	break	0.7906026
sd	83	last	0.80584913
sd	83	summer	0.7677917
sd	84	five	0.7910921
sd	84	of	0.7888169
sd	84	them	0.7714673
sd	84	they're	0.81049776
sd	84	good	0.80579215
sd	85	the	0.8026354
sd	85	advertisements	0.7785813
sd	85	on	0.7769757
sd	85	television	0.7895007
sd	85	lately	0.7993261
sd	85	have	0.81702244
sd	85	been	0.7941417
sd	85	so	0.8021677
sd	86	i	0.79703104
sd	86	think	0.7764124
sd	86	as	0.78017104
sd	86	any	0.80639666
sd	86	city	0.80030453
sd	86	grows	0.7673103
sd	86	up	0.8252321
sd	86	you	0.76516044
sd	86	get	0.77331144
sd	86	the	0.8357983
sd	86	hoods	0.7492742
sd	86	and	0.81071675
sd	86	the	0.75636977
sd	86	riffraff	0.81704575
sd	86	and	0.7978567
sd	87	she	0.8151141
sd	87	said	0.7888656
sd	87	at	0.75410146
sd	87	least	0.81127095
sd	87	before	0.7993395
sd	87	she	0.78518075
sd	87	could	0.77618617
sd	87	use	0.75695825
sd	87	them	0.76888996
sd	87	she'd	0.7567437
sd	87	have	0.78777635
sd	87	to	0.75797373
sd	87	thaw	0.79405713
sd	87	them	0.7612101
sd	87	out	0.7612531
sd	88	i	0.79703104
sd	88	think	0.7764124
sd	88	i	0.8007651
sd	88	am	0.81664616
sd	88	getting	0.82143295
sd	88	a	0.8148715
sd	88	call	0.8162137
sd	88	coming	0.74106044
sd	88	in	0.81332034
sd	89	our	0.7873586
sd	89	family	0.8004852
sd	89	all	0.78758377
sd	89	brought	0.80952567
sd	89	in	0.8093519
sd	89	food	0.75849575
sd	89	and	0.7991959
sd	89	everything	0.79028153
sd	90	it's	0.8173256
sd	90	sort	0.80384797
sd	90	of	0.8172158
sd	90	a	0.8184488
sd	90	matter	0.8015183
sd	90	of	0.7956911
sd	90	sometimes	0.80431783
sd	90	getting	0.80280006
sd	90	into	0.82290244
sd	90	very	0.80323046
sd	90	technical	0.7653639
sd	90	issues	0.79936606
sd	91	quad	0.79613155
sd	91	not	0.81177694
sd	91	really	0.8165752
sd	91	easy	0.8035797
sd	91	to	0.8149593
sd	91	get	0.80506265
sd	91	rebuilt	0.7919927
sd	91	just	0.8124096
sd	91	right	0.77173555
sd	92	i	0.79703104
sd	92	think	0.7764124
sd	92	it's	0.8204588
sd	92	mainly	0.8231892
sd	92	people	0.7899416
sd	92	they	0.79168147
sd	92	get	0.8410341
sd	92	the	0.79035753
sd	92	vengeance	0.7960061
sd	92	of	0.8231299
sd	92	it	0.7360585
sd	93	it	0.7995949
sd	93	did	0.7811179
sd	94	i	0.79703104
sd	94	went	0.80099195
sd	94	back	0.76416475
sd	94	tonight	0.794973
sd	94	also	0.769062
sv	95	we	0.7985114
sv	95	were	0.7945888
sv	95	hoping	0.7649447
sv	95	the	0.82103026
sv	95	school	0.79679984
sv	95	district's	0.8127897
sv	95	going	0.7341349
sv	95	to	0.81163096
sv	95	be	0.7929317
sv	95	good	0.7773997
sv	95	for	0.83427495
sv	95	resale	0.7598073
sv	95	value	0.7623361
sv	95	and	0.82144713
sd	96	i	0.79703104
sd	96	had	0.81787
sd	96	a	0.77835715
sd	96	friend	0.815582
sd	97	you	0.8015864
sd	97	know	0.7941221
sd	97	if	0.7773277
sd	97	they're	0.7791928
sd	97	upset	0.82345146
sd	97	and	0.8069156
sd	97	that	0.76878715
sd	97	type	0.81315875
sd	97	of	0.8453685
sd	97	a	0.7930009
sd	97	deal	0.8184709
sd	98	we're	0.8006037
sd	98	certainly	0.8199261
sd	98	in	0.8028795
sd	98	agreement	0.79764247
sd	98	there	0.7941027
sd	99	you've	0.811245
sd	99	got	0.79355377
sd	99	some	0.7788323
sd	99	kids	0.81989264
sd	99	that'll	0.78371996
sd	99	pick	0.81969917
sd	99	up	0.78610754
sd	99	on	0.7706475
sd	99	it	0.75727856
sd	99	in	0.7303296
sd	99	the	0.8032611
sd	99	first	0.7289693
sd	99	three	0.82839584
sd	99	minutes	0.7168248
sd	99	you're	0.7798174
sd	99	talking	0.80320805
sd	99	about	0.81680185
sd	99	it	0.7325902
sd	100	it's	0.8173256
sd	100	not	0.81064194
sd	100	good	0.8115202
sd	100	for	0.8380998
sd	100	civil	0.7805064
sd	100	rights	0.79310685
sd	100	i	0.8202014
sd	100	guess	0.82656074
sd	101	before	0.80321634
sd	101	they	0.75108737
sd	101	get	0.77553785
sd	101	married	0.83933324
sd	102	we	0.7985114
sd	102	had	0.81744415
sd	102	one	0.76286715
sd	102	of	0.81701386
sd	102	those	0.81261164
sd	102	little	0.7852987
sd	102	pop	0.80397254
sd	102	up	0.76469487
sd	102	tents	0.76080936
sd	102	which	0.7534719
sd	102	is	0.7647301
sd	102	really	0.80937415
sd	102	nice	0.7965604
sd	102	because	0.78830034
sd	102	it	0.79644775
sd	102	kind	0.75216305
sd	102	of	0.81416476
sd	102	gets	0.82832974
sd	102	you	0.7410024
sd	102	off	0.84048283
sd	102	the	0.67462605
sd	102	ground	0.82694423
sd	103	she	0.8151141
sd	103	had	0.80144453
sd	103	a	0.75159645
sd	103	baby	0.8109008
sd	104	it	0.7995949
sd	104	got	0.78600997
sd	104	to	0.7890606
sd	104	the	0.8130037
sd	104	point	0.78384733
sd	104	where	0.8122628
sd	104	we	0.77154005
sd	104	had	0.83344215
sd	104	no	0.7737302
sd	104	idea	0.7700802
sd	104	how	0.8362853
sd	104	much	0.716837
sd	104	we	0.8152448
sd	104	were	0.78333527
sd	104	spending	0.7791135
sd	104	on	0.79246795
sd	104	things	0.77302545
sd	105	i	0.79703104
sd	105	just	0.7928448
sd	105	live	0.78836477
sd	105	down	0.81608516
sd	105	here	0.79190826
sd	105	now	0.7221097
sd	106	he's	0.8219798
sd	106	been	0.8161128
sd	106	protesting	0.7829371
sd	107	place	0.812658
sd	107	is	0.7846728
sd	107	forested	0.7996479
sd	107	with	0.85628027
sd	107	those	0.7779582
sd	107	concrete	0.7945143
sd	107	trees	0.83106846
sd	108	we	0.7985114
sd	108	have	0.7951818
sd	108	some	0.7745625
sd	108	concerts	0.81158274
sd	108	during	0.8102198
sd	108	the	0.7896432
sd	108	year	0.80315304
sd	109	the	0.8026354
sd	109	boys	0.7808295
sd	109	still	0.79931164
sd	109	liked	0.81348723
sd	109	to	0.8021766
sd	109	throw	0.7819405
sd	109	their	0.7790026
sd	109	sleeping	0.7903943
sd	109	bags	0.7666475
sd	109	out	0.7817262
sd	109	by	0.7941086
sd	109	the	0.78304726
sd	109	lake	0.7712964
sd	109	and	0.80652004
sd	110	they're	0.7907253
sd	110	all	0.8222533
sd	110	grown	0.7966829
sd	110	up	0.8146825
sd	111	it	0.7995949
sd	111	was	0.77645135
sd	111	wonderful	0.7998378
sd	112	you're	0.7985406
sd	112	in	0.8165452
sd	112	new	0.79143
sd	112	york	0.76013476
sd	113	it	0.7995949
sd	114	the	0.8026354
sd	114	thing	0.7926993
sd	114	that	0.7981818
sd	114	bothers	0.8102204
sd	114	me	0.7973817
sd	114	worse	0.7891921
sd	114	than	0.7423496
sd	114	the	0.8158875
sd	114	credit	0.7363141
